Frame,Module,Start_Time,End_Time,Duration_s,CPU_Usage_%,Memory_Usage_MB,Memory_Delta_MB,CPU_Time_User_s,CPU_Time_System_s,Estimated_Energy_Wh
943,vehicle_analysis_postprocessing,16:50:52.020360,16:50:52.022698,0.002338,855.46,3087.78,0.00,0.020000,0.000000,0.00000414
943,mqtt_communication,16:50:52.023030,16:50:52.023422,0.000392,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
944,lane_detection,16:50:52.051810,16:50:52.133048,0.081239,800.11,3087.78,0.00,0.610000,0.040000,0.00013597
944,car_overlay_reconstruction,16:50:52.133511,16:50:52.136338,0.002828,707.30,3087.78,0.00,0.020000,0.000000,0.00000427
944,object_detection_yolo,16:50:52.136653,16:50:52.174330,0.037678,822.77,3087.78,0.00,0.290000,0.020000,0.00006458
944,vehicle_analysis_postprocessing,16:50:52.174781,16:50:52.177087,0.002306,867.49,3087.78,0.00,0.020000,0.000000,0.00000413
944,mqtt_communication,16:50:52.177414,16:50:52.177812,0.000398,0.00,3087.78,0.00,0.000000,0.000000,0.00000010
945,lane_detection,16:50:52.207793,16:50:52.300653,0.092860,818.44,3088.16,0.00,0.720000,0.040000,0.00015845
945,car_overlay_reconstruction,16:50:52.301117,16:50:52.303937,0.002820,1063.73,3088.16,0.00,0.030000,0.000000,0.00000604
945,object_detection_yolo,16:50:52.304258,16:50:52.341949,0.037691,795.95,3088.16,0.00,0.280000,0.020000,0.00006281
945,vehicle_analysis_postprocessing,16:50:52.342410,16:50:52.344676,0.002266,441.37,3088.16,0.00,0.010000,0.000000,0.00000235
945,mqtt_communication,16:50:52.344999,16:50:52.345392,0.000393,2545.09,3088.16,0.00,0.010000,0.000000,0.00000188
946,lane_detection,16:50:52.373226,16:50:52.464856,0.091630,818.51,3088.16,0.00,0.710000,0.040000,0.00015636
946,car_overlay_reconstruction,16:50:52.465318,16:50:52.468154,0.002836,705.10,3088.16,0.00,0.020000,0.000000,0.00000427
946,object_detection_yolo,16:50:52.468484,16:50:52.505989,0.037505,826.56,3088.16,0.00,0.290000,0.020000,0.00006454
946,vehicle_analysis_postprocessing,16:50:52.506418,16:50:52.509160,0.002742,729.32,3088.16,0.00,0.020000,0.000000,0.00000424
946,mqtt_communication,16:50:52.509483,16:50:52.509877,0.000395,2534.32,3088.16,0.00,0.010000,0.000000,0.00000188
947,lane_detection,16:50:52.537791,16:50:52.633390,0.095599,805.45,3088.16,0.00,0.730000,0.040000,0.00016091
947,car_overlay_reconstruction,16:50:52.633855,16:50:52.636681,0.002826,707.60,3088.16,0.00,0.020000,0.000000,0.00000427
947,object_detection_yolo,16:50:52.637007,16:50:52.674613,0.037605,771.17,3088.16,0.00,0.280000,0.010000,0.00006101
947,vehicle_analysis_postprocessing,16:50:52.675025,16:50:52.677752,0.002727,1100.10,3088.16,0.00,0.020000,0.010000,0.00000602
947,mqtt_communication,16:50:52.678084,16:50:52.678481,0.000396,0.00,3088.16,0.00,0.000000,0.000000,0.00000010
948,lane_detection,16:50:52.706275,16:50:52.798431,0.092156,813.84,3088.16,0.00,0.700000,0.050000,0.00015649
948,car_overlay_reconstruction,16:50:52.798876,16:50:52.801943,0.003067,652.00,3088.16,0.00,0.020000,0.000000,0.00000433
948,object_detection_yolo,16:50:52.802271,16:50:52.839833,0.037562,772.05,3088.16,0.00,0.280000,0.010000,0.00006100
948,vehicle_analysis_postprocessing,16:50:52.840293,16:50:52.843841,0.003548,1127.27,3088.16,0.00,0.030000,0.010000,0.00000800
948,mqtt_communication,16:50:52.844182,16:50:52.844578,0.000396,2525.17,3088.16,0.00,0.010000,0.000000,0.00000188
949,lane_detection,16:50:52.872533,16:50:52.964215,0.091682,807.13,3088.16,0.00,0.700000,0.040000,0.00015460
949,car_overlay_reconstruction,16:50:52.964694,16:50:52.967709,0.003015,995.01,3088.16,0.00,0.020000,0.010000,0.00000609
949,object_detection_yolo,16:50:52.968048,16:50:53.005745,0.037697,795.81,3088.16,0.00,0.280000,0.020000,0.00006281
949,vehicle_analysis_postprocessing,16:50:53.006204,16:50:53.009788,0.003584,837.08,3088.16,0.00,0.020000,0.010000,0.00000623
949,mqtt_communication,16:50:53.010136,16:50:53.010529,0.000393,2542.00,3088.16,0.00,0.010000,0.000000,0.00000188
950,lane_detection,16:50:53.038645,16:50:53.113584,0.074939,814.00,3088.53,0.00,0.580000,0.030000,0.00012728
950,car_overlay_reconstruction,16:50:53.113935,16:50:53.116318,0.002382,839.62,3088.53,0.00,0.020000,0.000000,0.00000415
950,object_detection_yolo,16:50:53.116568,16:50:53.152502,0.035934,807.03,3088.53,0.00,0.270000,0.020000,0.00006059
950,vehicle_analysis_postprocessing,16:50:53.152856,16:50:53.154943,0.002087,958.26,3088.53,0.00,0.020000,0.000000,0.00000408
950,mqtt_communication,16:50:53.155198,16:50:53.155492,0.000294,0.00,3088.53,0.00,0.000000,0.000000,0.00000007
951,lane_detection,16:50:53.183303,16:50:53.269709,0.086406,798.55,3088.53,0.00,0.650000,0.040000,0.00014438
951,car_overlay_reconstruction,16:50:53.270195,16:50:53.273206,0.003010,996.59,3088.53,0.00,0.020000,0.010000,0.00000609
951,object_detection_yolo,16:50:53.273535,16:50:53.311177,0.037642,770.42,3088.53,0.00,0.280000,0.010000,0.00006102
951,vehicle_analysis_postprocessing,16:50:53.311613,16:50:53.314671,0.003058,654.03,3088.53,0.00,0.020000,0.000000,0.00000432
951,mqtt_communication,16:50:53.314982,16:50:53.315402,0.000420,0.00,3088.53,0.00,0.000000,0.000000,0.00000011
952,lane_detection,16:50:53.343506,16:50:53.435003,0.091497,808.77,3088.78,0.00,0.700000,0.040000,0.00015455
952,car_overlay_reconstruction,16:50:53.435460,16:50:53.438462,0.003001,999.52,3088.78,0.00,0.030000,0.000000,0.00000609
952,object_detection_yolo,16:50:53.438766,16:50:53.476365,0.037600,797.88,3088.78,0.00,0.280000,0.020000,0.00006278
952,vehicle_analysis_postprocessing,16:50:53.476816,16:50:53.479894,0.003078,649.78,3088.78,0.00,0.020000,0.000000,0.00000433
952,mqtt_communication,16:50:53.480230,16:50:53.480608,0.000378,2644.58,3088.78,0.00,0.010000,0.000000,0.00000187
953,lane_detection,16:50:53.507769,16:50:53.588070,0.080301,797.00,3088.78,0.00,0.620000,0.020000,0.00013396
953,car_overlay_reconstruction,16:50:53.588518,16:50:53.591475,0.002957,1014.67,3088.78,0.00,0.020000,0.010000,0.00000608
953,object_detection_yolo,16:50:53.591806,16:50:53.628833,0.037027,810.22,3088.78,0.00,0.290000,0.010000,0.00006264
953,vehicle_analysis_postprocessing,16:50:53.629178,16:50:53.631134,0.001956,1022.38,3088.78,0.00,0.020000,0.000000,0.00000405
953,mqtt_communication,16:50:53.631385,16:50:53.631705,0.000320,0.00,3088.78,0.00,0.000000,0.000000,0.00000008
954,lane_detection,16:50:53.659384,16:50:53.748620,0.089236,806.85,3089.16,0.00,0.690000,0.030000,0.00015043
954,car_overlay_reconstruction,16:50:53.748972,16:50:53.751616,0.002644,756.41,3089.16,0.00,0.020000,0.000000,0.00000422
954,object_detection_yolo,16:50:53.751859,16:50:53.787786,0.035927,807.19,3089.16,0.00,0.270000,0.020000,0.00006059
954,vehicle_analysis_postprocessing,16:50:53.788144,16:50:53.789705,0.001561,640.65,3089.16,0.00,0.010000,0.000000,0.00000217
954,mqtt_communication,16:50:53.789952,16:50:53.790230,0.000278,0.00,3089.16,0.00,0.000000,0.000000,0.00000007
955,lane_detection,16:50:53.818542,16:50:53.896724,0.078182,805.81,3089.16,0.00,0.590000,0.040000,0.00013165
955,car_overlay_reconstruction,16:50:53.897108,16:50:53.899831,0.002723,734.62,3089.16,0.00,0.020000,0.000000,0.00000424
955,object_detection_yolo,16:50:53.900112,16:50:53.936681,0.036569,793.03,3089.16,0.00,0.270000,0.020000,0.00006075
955,vehicle_analysis_postprocessing,16:50:53.937034,16:50:53.938930,0.001896,1054.64,3089.16,0.00,0.020000,0.000000,0.00000403
955,mqtt_communication,16:50:53.939192,16:50:53.939549,0.000357,0.00,3089.16,0.00,0.000000,0.000000,0.00000009
956,lane_detection,16:50:53.967942,16:50:54.046001,0.078060,807.07,3089.16,0.00,0.600000,0.030000,0.00013162
956,car_overlay_reconstruction,16:50:54.046383,16:50:54.048954,0.002571,777.95,3089.16,0.00,0.020000,0.000000,0.00000420
956,object_detection_yolo,16:50:54.049238,16:50:54.085331,0.036093,831.19,3089.16,0.00,0.280000,0.020000,0.00006241
956,vehicle_analysis_postprocessing,16:50:54.085671,16:50:54.087489,0.001818,1100.15,3089.16,0.00,0.020000,0.000000,0.00000401
956,mqtt_communication,16:50:54.087732,16:50:54.088026,0.000294,0.00,3089.16,0.00,0.000000,0.000000,0.00000007
957,lane_detection,16:50:54.116121,16:50:54.199001,0.082880,796.33,3089.16,0.00,0.630000,0.030000,0.00013817
957,car_overlay_reconstruction,16:50:54.199428,16:50:54.202406,0.002978,671.68,3089.16,0.00,0.020000,0.000000,0.00000430
957,object_detection_yolo,16:50:54.202695,16:50:54.239250,0.036556,820.67,3089.16,0.00,0.280000,0.020000,0.00006252
957,vehicle_analysis_postprocessing,16:50:54.239593,16:50:54.241425,0.001832,545.99,3089.16,0.00,0.010000,0.000000,0.00000224
957,mqtt_communication,16:50:54.241668,16:50:54.241959,0.000291,0.00,3089.16,0.00,0.000000,0.000000,0.00000007
958,lane_detection,16:50:54.270727,16:50:54.356616,0.085889,815.00,3089.41,0.00,0.660000,0.040000,0.00014604
958,car_overlay_reconstruction,16:50:54.357061,16:50:54.361289,0.004228,709.58,3089.41,0.00,0.030000,0.000000,0.00000640
958,object_detection_yolo,16:50:54.361718,16:50:54.399763,0.038044,814.84,3089.41,0.00,0.290000,0.020000,0.00006468
958,vehicle_analysis_postprocessing,16:50:54.400111,16:50:54.402013,0.001902,1051.73,3089.41,0.00,0.010000,0.010000,0.00000403
958,mqtt_communication,16:50:54.402267,16:50:54.402565,0.000298,3360.82,3089.41,0.00,0.010000,0.000000,0.00000185
959,lane_detection,16:50:54.431550,16:50:54.515936,0.084386,805.82,3089.41,0.00,0.650000,0.030000,0.00014211
959,car_overlay_reconstruction,16:50:54.516290,16:50:54.518656,0.002366,422.73,3089.41,0.00,0.010000,0.000000,0.00000237
959,object_detection_yolo,16:50:54.518927,16:50:54.554944,0.036017,805.17,3089.41,0.00,0.270000,0.020000,0.00006061
959,vehicle_analysis_postprocessing,16:50:54.555309,16:50:54.556954,0.001645,607.96,3089.41,0.00,0.010000,0.000000,0.00000219
959,mqtt_communication,16:50:54.557221,16:50:54.557511,0.000290,0.00,3089.41,0.00,0.000000,0.000000,0.00000007
960,lane_detection,16:50:54.585881,16:50:54.677115,0.091234,811.10,3089.41,0.00,0.700000,0.040000,0.00015449
960,car_overlay_reconstruction,16:50:54.677556,16:50:54.680591,0.003035,988.45,3089.41,0.00,0.030000,0.000000,0.00000610
960,object_detection_yolo,16:50:54.680912,16:50:54.718514,0.037602,797.83,3089.41,0.00,0.290000,0.010000,0.00006279
960,vehicle_analysis_postprocessing,16:50:54.718920,16:50:54.721501,0.002581,1162.39,3089.41,0.00,0.020000,0.010000,0.00000598
960,mqtt_communication,16:50:54.721815,16:50:54.722240,0.000426,0.00,3089.41,0.00,0.000000,0.000000,0.00000011
961,lane_detection,16:50:54.750737,16:50:54.826491,0.075754,805.24,3089.41,0.00,0.570000,0.040000,0.00012749
961,car_overlay_reconstruction,16:50:54.826856,16:50:54.829492,0.002636,758.67,3089.41,0.00,0.020000,0.000000,0.00000422
961,object_detection_yolo,16:50:54.829751,16:50:54.866125,0.036374,797.27,3089.41,0.00,0.270000,0.020000,0.00006070
961,vehicle_analysis_postprocessing,16:50:54.866480,16:50:54.868319,0.001839,543.87,3089.41,0.00,0.010000,0.000000,0.00000224
961,mqtt_communication,16:50:54.868564,16:50:54.868863,0.000299,3344.74,3089.41,0.00,0.010000,0.000000,0.00000185
962,lane_detection,16:50:54.896679,16:50:54.975439,0.078760,812.59,3089.41,0.00,0.610000,0.030000,0.00013358
962,car_overlay_reconstruction,16:50:54.975824,16:50:54.978649,0.002825,1061.85,3089.41,0.00,0.020000,0.010000,0.00000604
962,object_detection_yolo,16:50:54.978952,16:50:55.015432,0.036480,794.95,3089.41,0.00,0.280000,0.010000,0.00006073
962,vehicle_analysis_postprocessing,16:50:55.015764,16:50:55.017566,0.001802,1109.90,3089.41,0.00,0.020000,0.000000,0.00000401
962,mqtt_communication,16:50:55.017809,16:50:55.018104,0.000295,0.00,3089.41,0.00,0.000000,0.000000,0.00000007
963,lane_detection,16:50:55.045276,16:50:55.133876,0.088600,812.64,3089.41,0.00,0.680000,0.040000,0.00015028
963,car_overlay_reconstruction,16:50:55.134358,16:50:55.137442,0.003084,648.42,3089.41,0.00,0.020000,0.000000,0.00000433
963,object_detection_yolo,16:50:55.137746,16:50:55.175372,0.037627,770.73,3089.41,0.00,0.280000,0.010000,0.00006102
963,vehicle_analysis_postprocessing,16:50:55.175785,16:50:55.178801,0.003016,663.18,3089.41,0.00,0.020000,0.000000,0.00000431
963,mqtt_communication,16:50:55.179145,16:50:55.179543,0.000398,2511.56,3089.41,0.00,0.010000,0.000000,0.00000188
964,lane_detection,16:50:55.218781,16:50:55.305259,0.086478,809.45,3089.41,0.00,0.660000,0.040000,0.00014619
964,car_overlay_reconstruction,16:50:55.305714,16:50:55.308910,0.003196,938.53,3089.41,0.00,0.030000,0.000000,0.00000614
964,object_detection_yolo,16:50:55.309237,16:50:55.346247,0.037010,783.57,3089.41,0.00,0.280000,0.010000,0.00006086
964,vehicle_analysis_postprocessing,16:50:55.346604,16:50:55.348701,0.002096,954.01,3089.41,0.00,0.020000,0.000000,0.00000408
964,mqtt_communication,16:50:55.348948,16:50:55.349253,0.000306,0.00,3089.41,0.00,0.000000,0.000000,0.00000008
965,lane_detection,16:50:55.377784,16:50:55.454154,0.076370,811.83,3089.41,0.00,0.580000,0.040000,0.00012942
965,car_overlay_reconstruction,16:50:55.454509,16:50:55.456962,0.002454,815.14,3089.41,0.00,0.020000,0.000000,0.00000417
965,object_detection_yolo,16:50:55.457214,16:50:55.493253,0.036039,804.68,3089.41,0.00,0.280000,0.010000,0.00006062
965,vehicle_analysis_postprocessing,16:50:55.493586,16:50:55.495672,0.002086,958.92,3089.41,0.00,0.020000,0.000000,0.00000408
965,mqtt_communication,16:50:55.495921,16:50:55.496233,0.000311,0.00,3089.41,0.00,0.000000,0.000000,0.00000008
966,lane_detection,16:50:55.523598,16:50:55.615812,0.092214,813.33,3089.41,0.00,0.700000,0.050000,0.00015652
966,car_overlay_reconstruction,16:50:55.616287,16:50:55.619308,0.003022,661.88,3089.41,0.00,0.020000,0.000000,0.00000432
966,object_detection_yolo,16:50:55.619586,16:50:55.655688,0.036102,830.98,3089.41,0.00,0.280000,0.020000,0.00006241
966,vehicle_analysis_postprocessing,16:50:55.656044,16:50:55.657863,0.001819,549.78,3089.41,0.00,0.010000,0.000000,0.00000224
966,mqtt_communication,16:50:55.658120,16:50:55.658417,0.000297,3366.22,3089.41,0.00,0.010000,0.000000,0.00000185
967,lane_detection,16:50:55.686725,16:50:55.770331,0.083606,801.38,3089.41,0.00,0.640000,0.030000,0.00014013
967,car_overlay_reconstruction,16:50:55.770715,16:50:55.773216,0.002501,399.80,3089.41,0.00,0.010000,0.000000,0.00000241
967,object_detection_yolo,16:50:55.773477,16:50:55.810057,0.036580,792.79,3089.41,0.00,0.270000,0.020000,0.00006075
967,vehicle_analysis_postprocessing,16:50:55.810511,16:50:55.813114,0.002603,768.40,3089.41,0.00,0.020000,0.000000,0.00000421
967,mqtt_communication,16:50:55.813439,16:50:55.813799,0.000360,0.00,3089.41,0.00,0.000000,0.000000,0.00000009
968,lane_detection,16:50:55.841462,16:50:55.925009,0.083547,801.94,3089.41,0.00,0.630000,0.040000,0.00014012
968,car_overlay_reconstruction,16:50:55.925506,16:50:55.928559,0.003053,655.16,3089.41,0.00,0.020000,0.000000,0.00000432
968,object_detection_yolo,16:50:55.928875,16:50:55.966011,0.037136,807.83,3089.41,0.00,0.280000,0.020000,0.00006267
968,vehicle_analysis_postprocessing,16:50:55.966376,16:50:55.967910,0.001534,651.69,3089.41,0.00,0.010000,0.000000,0.00000216
968,mqtt_communication,16:50:55.968162,16:50:55.968451,0.000289,0.00,3089.41,0.00,0.000000,0.000000,0.00000007
969,lane_detection,16:50:55.994838,16:50:56.074958,0.080121,798.80,3089.41,0.00,0.600000,0.040000,0.00013392
969,car_overlay_reconstruction,16:50:56.075327,16:50:56.077736,0.002409,830.31,3089.41,0.00,0.020000,0.000000,0.00000416
969,object_detection_yolo,16:50:56.077988,16:50:56.114205,0.036217,828.34,3089.41,0.00,0.280000,0.020000,0.00006244
969,vehicle_analysis_postprocessing,16:50:56.114541,16:50:56.116444,0.001903,525.40,3089.41,0.00,0.010000,0.000000,0.00000226
969,mqtt_communication,16:50:56.116695,16:50:56.117048,0.000353,2835.91,3089.41,0.00,0.010000,0.000000,0.00000187
970,lane_detection,16:50:56.144184,16:50:56.236885,0.092701,809.05,3089.41,0.00,0.710000,0.040000,0.00015664
970,car_overlay_reconstruction,16:50:56.237356,16:50:56.240350,0.002994,667.94,3089.41,0.00,0.020000,0.000000,0.00000431
970,object_detection_yolo,16:50:56.240666,16:50:56.278332,0.037666,796.48,3089.41,0.00,0.290000,0.010000,0.00006280
970,vehicle_analysis_postprocessing,16:50:56.278805,16:50:56.281018,0.002213,451.83,3089.41,0.00,0.010000,0.000000,0.00000233
970,mqtt_communication,16:50:56.281351,16:50:56.281733,0.000382,0.00,3089.41,0.00,0.000000,0.000000,0.00000010
971,lane_detection,16:50:56.325024,16:50:56.419834,0.094810,801.60,3089.41,0.00,0.710000,0.050000,0.00015895
971,car_overlay_reconstruction,16:50:56.420625,16:50:56.423606,0.002981,670.98,3089.41,0.00,0.020000,0.000000,0.00000430
971,object_detection_yolo,16:50:56.424242,16:50:56.461985,0.037743,794.86,3089.41,0.00,0.280000,0.020000,0.00006282
971,vehicle_analysis_postprocessing,16:50:56.462840,16:50:56.465405,0.002566,779.47,3089.41,0.00,0.020000,0.000000,0.00000420
971,mqtt_communication,16:50:56.465759,16:50:56.466142,0.000383,0.00,3089.41,0.00,0.000000,0.000000,0.00000010
972,lane_detection,16:50:56.494493,16:50:56.577134,0.082642,798.63,3089.41,0.00,0.630000,0.030000,0.00013811
972,car_overlay_reconstruction,16:50:56.577617,16:50:56.580728,0.003110,964.58,3089.41,0.00,0.030000,0.000000,0.00000612
972,object_detection_yolo,16:50:56.581064,16:50:56.618407,0.037343,803.37,3089.41,0.00,0.280000,0.020000,0.00006272
972,vehicle_analysis_postprocessing,16:50:56.618883,16:50:56.621783,0.002899,689.80,3089.41,0.00,0.020000,0.000000,0.00000428
972,mqtt_communication,16:50:56.622138,16:50:56.622561,0.000423,0.00,3089.41,0.00,0.000000,0.000000,0.00000011
973,lane_detection,16:50:56.651138,16:50:56.724895,0.073756,813.49,3089.41,0.00,0.560000,0.040000,0.00012521
973,car_overlay_reconstruction,16:50:56.725296,16:50:56.727845,0.002549,784.50,3089.41,0.00,0.020000,0.000000,0.00000420
973,object_detection_yolo,16:50:56.728125,16:50:56.765097,0.036972,811.42,3089.41,0.00,0.280000,0.020000,0.00006263
973,vehicle_analysis_postprocessing,16:50:56.765591,16:50:56.768373,0.002781,1078.60,3089.41,0.00,0.030000,0.000000,0.00000603
973,mqtt_communication,16:50:56.768625,16:50:56.768929,0.000304,0.00,3089.41,0.00,0.000000,0.000000,0.00000008
974,lane_detection,16:50:56.797428,16:50:56.893471,0.096043,801.73,3089.41,0.00,0.730000,0.040000,0.00016104
974,car_overlay_reconstruction,16:50:56.893953,16:50:56.896974,0.003022,661.88,3089.41,0.00,0.020000,0.000000,0.00000432
974,object_detection_yolo,16:50:56.897294,16:50:56.934946,0.037652,823.33,3089.41,0.00,0.290000,0.020000,0.00006458
974,vehicle_analysis_postprocessing,16:50:56.935368,16:50:56.938004,0.002636,758.74,3089.41,0.00,0.020000,0.000000,0.00000422
974,mqtt_communication,16:50:56.938337,16:50:56.938730,0.000393,0.00,3089.41,0.00,0.000000,0.000000,0.00000010
975,lane_detection,16:50:56.966230,16:50:57.062733,0.096504,808.26,3089.41,0.00,0.740000,0.040000,0.00016293
975,car_overlay_reconstruction,16:50:57.063203,16:50:57.066197,0.002994,1002.14,3089.41,0.00,0.020000,0.010000,0.00000609
975,object_detection_yolo,16:50:57.066514,16:50:57.104106,0.037592,798.04,3089.41,0.00,0.280000,0.020000,0.00006278
975,vehicle_analysis_postprocessing,16:50:57.104509,16:50:57.107159,0.002650,754.85,3089.41,0.00,0.020000,0.000000,0.00000422
975,mqtt_communication,16:50:57.107483,16:50:57.107878,0.000395,0.00,3089.41,0.00,0.000000,0.000000,0.00000010
976,lane_detection,16:50:57.134317,16:50:57.231158,0.096841,805.45,3089.41,0.00,0.730000,0.050000,0.00016301
976,car_overlay_reconstruction,16:50:57.231611,16:50:57.234606,0.002995,667.83,3089.41,0.00,0.020000,0.000000,0.00000431
976,object_detection_yolo,16:50:57.234922,16:50:57.272561,0.037639,797.04,3089.41,0.00,0.290000,0.010000,0.00006280
976,vehicle_analysis_postprocessing,16:50:57.273008,16:50:57.275673,0.002665,1125.79,3089.41,0.00,0.030000,0.000000,0.00000600
976,mqtt_communication,16:50:57.275995,16:50:57.276402,0.000406,0.00,3089.41,0.00,0.000000,0.000000,0.00000010
977,lane_detection,16:50:57.303721,16:50:57.402058,0.098336,813.53,3089.41,0.00,0.760000,0.040000,0.00016695
977,car_overlay_reconstruction,16:50:57.402508,16:50:57.405491,0.002983,1005.67,3089.41,0.00,0.030000,0.000000,0.00000608
977,object_detection_yolo,16:50:57.405818,16:50:57.443410,0.037592,798.04,3089.41,0.00,0.280000,0.020000,0.00006278
